"TimeGenerated","MacAddress","ResourceId","Rule","TimeWhenOcurred","SourceIP","DestinationIp","SourcePort","DestinationPort","Protocol","TrafficFlow","TrafficDecision","FlowState","PacketsSourceToDestination","BytessentSourceToDestination","PacketsDestinationToSource","BytessentDestinationToSource"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58668","1270","T","I","A","E","11","3471","11","8130"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58679","1270","T","I","A","E","11","3445","8","3974"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58681","1270","T","I","A","E","1","66","9","5781"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58682","1270","T","I","A","E","1","66","9","6024"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58675","1270","T","I","A","E","1","66","7","3416"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58730","1270","T","I","A","E","11","3514","10","6614"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58727","1270","T","I","A","E","11","3458","10","7032"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58726","1270","T","I","A","E","10","3408","9","5596"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58728","1270","T","I","A","E","10","3456","11","8929"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58699","1270","T","I","A","E","1","66","12","11089"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58674","1270","T","I","A","E","38","7314","198","273399"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58729","1270","T","I","A","E","12","3526","18","18503"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.17.69","10.20.19.71","58735","1270","T","I","A","E","1","66","10","6790"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:50 AM","10.20.19.6","10.20.19.71","34942","443","T","I","A","E","11","3330","9","5860"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:51 AM","10.20.19.6","10.20.19.71","35056","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:54 AM","10.20.19.6","10.20.19.71","34964","443","T","I","A","E","1","74","1","74"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:56 AM","10.20.19.6","10.20.19.71","35080","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:09:59 AM","10.20.19.6","10.20.19.71","34990","443","T","I","A","E","11","3351","9","5438"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:01 AM","10.20.19.6","10.20.19.71","35104","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:03 AM","10.20.19.6","10.20.19.71","35118","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:04 AM","10.20.19.6","10.20.19.71","35032","443","T","I","A","E","1","74","1","74"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34790","443","T","I","A","C","7","2348","7","4504"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34480","443","T","I","A","C","11","3351","9","5438"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34782","443","T","I","A","C","1","74","7","4504"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","60964","443","T","I","A","C","68","47985","55","33654"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34830","443","T","I","A","C","7","2348","7","4504"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","60498","443","T","I","A","C","11","3351","9","5438"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34774","443","T","I","A","C","7","2349","7","4504"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","35056","443","T","I","A","C","1","74","1","74"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","60558","443","T","I","A","C","11","3351","9","5438"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","33666","443","T","I","A","C","234","187343","188","108191"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","33278","443","T","I","A","C","11","3333","9","5860"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","35104","443","T","I","A","C","11","3347","1","74"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","33532","443","T","I","A","C","79","58752","67","41798"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34824","443","T","I","A","C","8","2793","8","5589"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34806","443","T","I","A","C","7","2345","7","4504"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","33008","443","T","I","A","C","107","90912","72","49078"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.17.4","10.20.19.71","64572","22","T","I","A","C","1","144","3","222"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.17.4","10.20.19.71","62202","22","T","I","A","C","0","0","1","60"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34798","443","T","I","A","C","7","2349","7","4504"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34826","443","T","I","A","C","7","2349","7","4504"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","35118","443","T","I","A","C","1","74","9","5860"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34652","443","T","I","A","C","11","3351","9","5438"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","34176","443","T","I","A","C","17","10614","15","8335"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:05 AM","10.20.19.6","10.20.19.71","35080","443","T","I","A","C","1","74","9","5438"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:06 AM","10.20.19.6","10.20.19.71","35150","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:06 AM","10.20.19.6","10.20.19.71","35158","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:09 AM","10.20.19.6","10.20.19.71","35056","443","T","I","A","E","0","0","0","0"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:11 AM","10.20.19.6","10.20.19.71","35210","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:11 AM","10.20.19.6","10.20.19.71","35222","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:14 AM","10.20.19.6","10.20.19.71","35080","443","T","I","A","E","0","0","0","0"
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:16 AM","10.20.19.6","10.20.19.71","35260","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:17 AM","10.20.19.6","10.20.19.71","35270","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:18 AM","10.20.19.6","10.20.19.71","35278","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:18 AM","10.20.19.6","10.20.19.71","35286","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:19 AM","10.20.19.6","10.20.19.71","35294","443","T","I","A","B","","","",""
"1/09/2021 7:10:41 AM","0022480FD8FF","/SUBSCRIPTIONS/C72448E0-7DCD-4BF4-ADFC-EC46F8810BC4/RESOURCEGROUPS/RG-PRD-OCCUB-SERVICES-001/PROVIDERS/MICROSOFT.NETWORK/NETWORKSECURITYGROUPS/NSG-PRD-OCCUB-APP-001","UserRule_Allow_AzureTemporaryblanketallow_In","1/09/2021 7:10:19 AM","10.20.19.6","10.20.19.71","35104","443","T","I","A","E","0","0","0","0"
